,text,target
434,"#ZaynIsComingBackOnJuly26
I See this trend an in radio the next sing is See you again...:(",0
435,Beware: agonising thought experiment ahead :( https://t.co/B8Ttz1wbkG,0
436,"Last time I was here, was a funeral and a again funeral. Modimo ho tseba wena fela. :( — feeling emotional at... http://t.co/mQYsswdot7",0
437,what's wrong with me :(,0
438,@lh_JM88 and now me too :( hubby will be delighted to return home lol,0
439,SO SAD FOR THE GIRLS OH WHY DIDN'T THEY WIN :((((,0
440,"@burloutray4 I want something new too, damn you bills!! :(",0
441,@someboysjumper @apriloumay Nowt worse than a sad looking willy :(,0
442,@Tonynamly sad moment when you gon vomit all this out :(,0
443,or a famous bowl :(,0
444,She's so cute :( http://t.co/5gRpttMX8k,0
445,Devastating to find out last night that Titan AE was never actually any good :-( http://t.co/zzwd8HDcOI,0
446,@Mark23Baracael mark followback :(,0
447,@Latoyasilmon omg...you're so beautiful... miss you soooooooo much...: (,0
448,@itstishh miss you so much :( xxxxxx,0
449,i used to have such nice hair :(( look at it it's all shiny and long and wavy im emo http://t.co/qX7XO8x5Zq,0
450,@LittleMix have fun in Germany :( I can't be there 😭,0
451,I was about to make tea but load shedding was like Ha.a bheyps not now ! Ayemso Hacked :(((( http://t.co/ZudfTknvCM,0
452,my left ear is swelling :(,0
453,read sm quotes on fb which remind me abt sm 1 and am missing him so much now :(,0
454,everyone is going to womad but me :(,0
455,wut the hell i can't sleep &gt;:(,0
456,@CorCor84 It is a vicious circle isn't it :(  x,0
457,@eydiespi there is no surprise :(,0
458,Win tickets to Cody Simpson concert in Singapore on August 10! http://t.co/6t9XKgtwTm #SpinorBinMusicXCodySimpson pls pls :(,0
459,@joyce_gleek Sorry poooo. :(,0
460,Sorry na bh3s :( @alrakakire,0
461,Project I want to enter into #PitchWars may not work. :( Only first chap? Mine's a phone call transcript. #ugh,0
462,@5SOSTumblrx the APMA's :(,0
463,this is bad. my shoulder has started to hurt like a bitch :( and we're just a day away from competition! hope it'll be fine in time,0
464,@shuaijerks it's okay I feel you it happens all the timw :(,0
465,@HeyyLawley don't make the other accs feel bad :( that's just rude,0
466,@meowkenzi :(( that sucks. Try vitamin e oil massage everyday for a while and it should make them healthier and easier to stretch,0
467,What the hell is going wrong :( I don't understand why people choose to hurt each other https://t.co/hIBjz4fC2r,0
468,I don't know what I'm doing for #BlockJam at all since my schedule's just whacked right now :(,0
469,@tymoss wish I could have been there :(,0
470,GUYS add my KIK - thelock76 #kik #kiksexting #sex #omegle #couple #travel #hotgirls :( http://t.co/Dn6agZcPhd,0
471,"Valentine et al (2009) found relationships between homo/biphobic comments &amp; certain disciplines- incl. European languages, lit, education :(",0
472,3 ghantay say light nai hay :(,0
473,@hereisjoshhiles I have it still won't work :(,0
474,"Rejection is the reason why people deny what they really feel.
:( @maryjan71973628",0
475,this weather is ruining everything :(,0
476,"@krysseners No, I was in Laguna :((((",0
477,Feeling sick :(,0
478,:( exit gomen,0
479,@sustinsantos what the heck that's not fair 😂 I grew half an inch in two years :(,0
480,Woke up feeling so sick :(,0
481,I wish you cut your hair like this again :( http://t.co/Oyt8wMo7w9,0
482,@NerfThorn problem is 1. I'm from UK so it's £ not $ and 2. I don't have $25 :(,0
483,Suuuuuuuper sick :( fever got way worse :(,0
484,Me right Now :( http://t.co/hoVZi9wQnx,0
485,65% digital sales.. having a bad feeling :(,0
486,can I use anyones netflix my account is inactive and I wanna watch orphan black :(((,0
487,havent seen you earlier :(,0
488,@FairyFunFwee whaaat? what is this :((,0
489,@margauxxemm yes baby kaya i'm so sorry :(((((,0
490,NAAAAAN PAS GOODBYE STAGE :(,0
491,@AppleMusic why does my music keep pausing randomly? It's the only app open :(,0
492,3:30am walk down Inglewood ummm bad idea :( ugh stupid anxiety,0
493,And it's not easy to be me :(,0
494,@LittleMix Belgium :(,0
495,"@randomdavemcc1 This one was ready in 3 weeks and is also Charcoal, but the other one wont be ready til mid-end Aug :-(",0
496,NOOoo @PTTBath  I've just heard the news :(,0
497,@Rodnerbroo rip rodFanta :-(,0
498,I wish I was better with words :-(,0
499,"@Wapaseeto yes, all wasp stings have been averted. Those bugs are mean  :(",0
500,Can u feel it? :((:( #exo http://t.co/ghsa262ORm,0
501,@zoellaftmendes please don't leave :(,0
502,I'm feel so seekly...:(,0
503,Shocking News!!! :( #RIPTito,0
504,"@Charalanahzard I can't see it! I'm sorry. Call me a manbearpig, but I cannot see it. Sorry :(",0
505,Can i grow shorter pls :(,0
506,@NimrodYEle Academics :-(((((,0
507,I want my free @UberUK ice cream! :-( http://t.co/2BHfR9BU26,0
508,"""Exclusive to Germany"" how unfair is that? :( Esp. regarding the current bleak german charts situation, still no entry even @ top 100. Pfft.",0
509,@kwangqiiii later I feel out of place :((,0
510,@borapls it was white washed dude to the Polaroid effect :-(,0
511,I feel bad for talking to you... :(,0
512,#newbethvideo i love you sooo much! But... I live in Greece so I dont think I'm gonna win :( But always hope!!!! &lt;3,0
513,@courtneypink07 Haha I know right :( He needs a good talking to that Xur does!,0
514,@GorobaoElisha Imy too :(,0
515,"@Emmalaalaaa I don't even know what's going on :( fill me in please? !

#soon babe... ♡♥♡♥

Xoxoxo",0
516,@for1rose it's raining here :( but I will make sure I get a picture of him soon,0
517,"|| I want cereal.

Too bad we doN'T HAVE ANY. &gt;:(",0
518,just got home. lost one of my stud earrings :(,0
519,I miss his massages :(,0
520,KIK me guys : hunde6 #kik #kikhorny #tagsforlikes #skype #kikchat #amazon #kikhorny :( http://t.co/jGB5W5ct7t,0
521,i lost my 3.4k :(,0
522,"Yach.. telat.. huvvft..., :( https://t.co/nrzfh7Roja",0
523,@junhuiass IT'S BEEN YEARS SINCE I HAVE BEEN IN A ZOO AND IT'S ONLY ON FIELDTRIPS SO NO TIME TO TOUCH :(((,0
524,@attepate I wanted to hug him after watching this :(,0
525,@JackAndJackReal I missed the following spree :( next time though x,0
526,Still hoping :( #ZaynIsComingBackOnJuly26,0
527,@EdeLabayog awww :(( kaya yan! Think positive!,0
528,"i miss my king,future,boss, and RAIN :( http://t.co/RZTM0VKIlM",0
529,"I want to watch a movie, listen to Sizwe, eat and write my assignments at the same time.... But I can't do that :(",0
530,@strawberrybon i miss you :(,0
531,this time in 20 days i'll have my results kms :(,0
532,I have four shifts left with @taylorchurchman my heart has broken :(,0
533,AAAAAHHHHHHHH  :(  It Is Only 3 pm And I Feel Like Dying Of Boredom....,0
534,"@HouseOfPoitiers @nurseneddy @Peteski40 

On me birthday en all :(",0
535,"Stop playing with my feelings man :( i aint got no time for that. *still hoping* ♡
 #ZaynIsComingBackOnJuly26 http://t.co/Nu0PMyGKU9",0
536,@zedxgarcia u started it :(,0
537,Am I the one whos dont see sinse to trend something like thats? :( #ZaynIsComingBackOnJuly26,0
538,"Good thing I got those free earrings, as I've somehow lost one of the tiny screw on ball things from one of my barbells :(",0
539,"@JonnyMalee owww I'm only about this weekend, I'm on the course next week so won't be able to get into Amsterdam :(",0
540,@rainymondays luv u 💖 ps. We haven't talked in a looooong time :-( why??,0
541,@gclliva home? but my eyes aint apartement : (,0
542,@JackJcnes text: :( why,0
543,@enikotsz @pooj_ @UberUK @walls With this rain though? :(,0
544,"@ollgbroxei sc, longe :(",0
545,@AmeAmeSakura especially when you don't like it :( I can't do the same song over and over again :/,0
546,Cat on the lap. I have to go out now! :( http://t.co/wN3169K7Kb,0
547,@ellierowexo :((( &amp; I'm litro gonna be on my own that weekend,0
548,@GiannePeqs shit good shepherd is lami :( 3,0
549,@hawkerclaw thank you. Maybe because of late sleep. :(,0
550,I need relax.:-( ...#lungomare #Pesaro #giachietittiwedding #igersoftheday #summertime #summer… https://t.co/IHFceHoxl3,0
551,my nose is bruised a lil :( :(,0
552,"Fuck those snake things in Journey. Always went for me, never my partner. Had a beautiful scarf and he ate it :(",0
553,@jaredlovesjen i'm hoping that if he comes back to aus i can afford to go again but i dont think i'll be able to :(,0
554,It just ruins your #FridayFeeling when you know next day you have to wake up early in the morning....:(,0
555,I'll be so sad if there's nothing tonight :(,0
556,I want a bad bitch but I aint got no money :(,0
557,"but i can't fry chicken, woe is me my nigga :(",0
558,#MOTN though lighting is not doing my make-up any justice :( http://t.co/nkzA8S687N,0
559,That one person. Is still very important to me...and I don't want her gone any longer...yet I just sit here scared out of my mind. :(...,0
560,i rly wanna buy the limited ver as well as the normal edition. huhuhu what to choose? :(,0
561,@axolotl74 @sp1305 Stack is on M'Lady J8 to J11 M20 :-(,0
562,jk im so bored :(( acads scheduled @ 8 what to do nowwww,0
563,@HAMEZR10 couldn't watch cops :( how was James?,0
564,i need to clean my window at some point today bc hugh keeps pawing at them and leaving muddy marks everywhere :(,0
565,But I don't know what song to sing :(,0
566,@xcliffordpizza my mom called me up :(((( i got distracted,0
567,@YseIcedTey heyy i miss you :(,0
568,Please be nice tomorrow weather! Otherwise our picnic is cancelled and I've got 24 cupcakes to eat :-( https://t.co/LGQRwfFTiO,0
569,@Benzyyyyy with you talaga the best. :-( 😂,0
570,the only female i wanna get it poppin with is Joc.... but she be playin :(,0
571,@taekookfever SO CUTE :(,0
572,@NinaSarto pm me :(,0
573,"When I saw #ZaynIsComingBackOnJuly26 ""FIX YOU"" by Coldplay plays in my Windows Media Player :( 😭 http://t.co/rGnNYzc31c",0
574,@_ferdelicious I think I just failed one subj :-( sobrang bv 😭 pls pray for me huhu,0
575,zamn the line up for afropunk fest brooklyn :(,0
576,@lightmytorch I'm not there anymore!! Would have signed if I saw you! :( thank you for coming,0
577,wish id put more than £50 on real madrid #shithouse :(,0
578,Cutest dance ever :((,0
579,@Kimwoobin89__ oppa............./hug ur arm/ why am I like this :(,0
580,"@jasonbarnard86 @stefgingerball I asked my boss for a raise once, he handed me a ladder and told me to climb the ladder to success. :-(",0
581,"@jenandmish @wittykrushnic to get by, to get by :(",0
582,Nerve wracking test. Booset. :(,0
583,"@mythor aw sad :( it's very very long though. Maybe a little longer &amp; you'd love it? I restarted assassins creed II heaps, then fell in love",0
584,"@cragdoo I don't know why the hell it's playing the next one, I can find no way of turning that off :(",0
585,Bored :(,0
586,i'm such a terrible daughter :-(,0
587,"Finally got some time to catch up on games..Wish i could say ""Let the games begin""...sigh*..PS3 isn't working :( http://t.co/nwriRgSq8v",0
588,my ankle :(,0
589,I just stepped in a puddle :-( &amp; I'm wearing slippers!!,0
590,Good eve. :(,0
591,"wake up bby, imy :(",0
592,I will cry :(,0
593,Video: sararocs: I am so angry at the world :( http://t.co/eGuM20hTok,0
594,pretty hairs :(,0
595,fnaf 4 coming after my holiday now :(,0
596,@1q4h_ cheer up!! :-( 😘💖,0
597,@ThisIsTheBrooks maybe a tweet? :(,0
598,@AnnieAppelle and @nutriculum is this today but you're not here :(  #anywayhedidanicejob,0
599,@bethisbest01 @styleswavy same same 😞 :(,0
600,this match history :(,0
601,It's 3am and I can't sleep :(,0
602,@JagexAlfred the green one is ugly :( the others are awesome tho,0
603,Local legend :( https://t.co/VVLTlmOsQ0,0
604,@CruiseLineUK @AzamaraVoyages can't tell you how sad I am we booked on another cruise line and could have done this. Double wail. :-(,0
605,When things go wrong they go wrong I have broken my manual wheelchair checked if I can get one that fits from NHS and its 26weeks wait :(,0
606,"Poor SBENU :&lt; SaSin wasn't happy at all... As the best player on his team.. :(
But Anarchy~~~ :3 &lt;3",0
607,"@jenxmish rude af, im gonna put my candle away :(",0
608,@wydbaylee im sure anyone would kiss ur forehead &amp; give u medicine if u asked :( but ur welcome :(,0
609,@Marsaliath Oops :(,0
610,"Hoya mah always good looking :(
No comment aing :(",0
611,@JKottak without you just miss you :(,0
612,Nobody said it was easy :(,0
613,I'm so sorry I didn't give you enough hugs awhile ago b I was just so tired :( But it was so nice seeing you again luv @nicoooootine,0
614,@Jaxonoys aw I miss you :(,0
615,"@GoodieNuff now hush gurly and bring your purty mouth closer

That made me shiver :(",0
616,"@MojangSupport the website doesn't have the solution, is there anything I can do, I paid for this and I can't even play it properly :(",0
617,Dont know why I try anymore. Getting tired of this. :(,0
618,@RyanSugandi gol pea :(,0
619,@SPObabbby I hate myself for not knowing English :(,0
620,"Physically, emotionally, mentally, #TIERD :(",0
621,My third eye's getting active again :(,0
622,@EggNiGreg thnkyouuuuuuuuu :(,0
623,@simonshieldcars Hi Caroline no we didn't :( Neither did @MotorMistress or @GlynHopkinShop I think - we figured out it was in US lol,0
624,@hotsootaff my mirror is more beautiful than me :(,0
625,@nuttyxander didn't make it to the highlights then :-(  They seem to have stopped talking about 'climbing on pure courage' - bit too fishy,0
626,I didn't even do anything to it idek :(,0
627,did I missed apink performance? :(,0
628,Bulet gendut :(,0
629,#PARTY goodbye stage :(,0
630,@subharrie noo :( do you know why?,0
631,@lollypng :( *hugs* I hope you can rest soon.,0
632,@ovo4fev Looks awesome! I miss the days of racing hotwheels cars around my house. :( ^MS,0
633,Patch :(,0
634,@andytude typically we had a power cut last night and I missed it!:( was it good?,0
635,@ellegowers ahaha I'm laying on my bed like WHYYYYYY. The pretty wine glasses sucked me in :(,0
636,@Akon @Tyrese where's your album akon :(,0
637,@sulliyahh sorry i didnt update you i went somewhere :(,0
638,The never ending nightmare is still never ending :(,0
639,@hugeboysmh YA! YA SONG MINO! WHERE ARE YOU? :(,0
640,crazyyyy thooo zz from airport straight away to soundcheck and concert :(,0
641,@obscurro hmm is this tweet antagonistic? I literally do sing the obs song :(,0
642,"PHANTASY STAR ONLINE 2 IP Issue
i was so happy i could finally play the game then this... so sad :(
http://t.co/du7Z6cjYVm @Asiasoft_Live",0
643,Bruce just won't smile :( http://t.co/UwldCQkcoq,0
644,"Its 2:30 in the morning
#SleepDeprived
#TiredAsHell
#Looking4ASpot
Even #Kinara's Closed.. :(
We then Chill at #Awami http://t.co/T47BRjzsz5",0
645,"Of course :( :( .. I don't understand &gt;&gt;&gt;""@khalila_: Y'all gonna ignore @Calvin_Muca questions huh? Niqqa is desperate need of answers lol""",0
646,@Sibulela_M why must you be so tiny :(,0
647,so after 2 weeks only mockingjay was left well that was slow :(,0
648,@jenxmish @wittykrushnic you are the only thing that i need :(,0
649,@DrishyamTheFilm @Team_AjayDevgn @ajaydevgn Not fair with us from Pb.contestants our dreams not comes true this time :(,0
650,@CraziestMocha I wish :(,0
651,@laurenecurrann snakes on you??:(,0
652,My cycle is coming soon :(. Woe is me.,0
653,@Shrimp_89 @KianEganWL Aarww...I wish I could be there too :( xx,0
654,"Lol the person i want to hug i cant :( lmbo dangit i miss people to much , cant help it though",0
